"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","RHPN1-AS1","1.106","4.096","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","XRCC1","-1.115","-4.096","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","SNRPF","1.115","4.095","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","GALNT2","1.114","4.093","False"
"Ilc2","24h","","GSE45458","MicroArray","GPL13497","C1QB","0.910","4.092","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","GAB3","-1.114","-4.091","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","MED28","1.112","4.084","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","HSPA1B","-1.111","-4.081","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","CD9","1.110","4.080","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","TGDS","1.109","4.076","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","CAVIN1","-1.109","-4.075","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","ADRA2A","1.100","4.071","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","SYT17","1.099","4.067","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","YRDC","1.107","4.067","False"
"Ilc2","6h","","GSE45458","MicroArray","GPL13497","NLN","-1.097","-4.061","False"
"Ilc2S","7d","","GSE72433","MicroArray","GPL14951","PTPN4","-1.105","-4.061","False"
