"Model","Duration","Dose","Dataset","Platform","Detail","Gene","Value","Value.adj","High Quality"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","CCL20","4.193","30.342","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","CXCL8","3.973","28.170","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","CXCL8","3.620","25.709","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","UBD","4.759","25.684","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","CCL20","3.479","25.382","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","CCL5","4.436","24.968","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","CCL20","3.475","24.684","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","UBD","4.375","24.621","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","CCL20","3.401","24.119","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","TNF","3.389","24.071","True"
"Hck18","24h","","GSE54181","MicroArray","GPL10558","UBD","3.391","23.990","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","CXCL8","3.303","23.675","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","CXCL8","4.322","23.302","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","CXCL8","3.217","23.003","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","CXCL8","3.147","22.771","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","CCL20","4.177","22.518","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","TNFAIP3","3.173","22.496","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","MMP9","3.691","22.360","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","TNF","3.102","21.999","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","UBD","4.774","21.785","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","CCL20","3.016","21.560","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","CXCL10","2.929","21.366","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","IL36G","2.975","21.327","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","TNFAIP3","2.958","21.150","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","TNFAIP3","2.942","21.087","True"
"Hfk16","24h","","GSE54181","MicroArray","GPL10558","UBD","4.409","20.953","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","CXCL1","2.948","20.937","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","TNF","2.896","20.708","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","CCL5","3.453","20.502","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","CCL5","3.797","20.492","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","CCL20","2.849","20.421","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IL1B","4.396","20.370","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","CXCL8","3.262","20.056","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","TNF","2.733","19.776","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","IL36G","2.775","19.712","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","UBD","2.706","19.397","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","CXCL8","2.592","18.912","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","CCL20","4.006","18.561","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IL12B","3.997","18.522","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","TNFAIP3","3.411","18.389","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","IL36G","2.520","18.233","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","CXCL1","2.515","18.200","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","IL6","2.512","18.179","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","UBD","3.057","18.154","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","CXCL1","2.557","18.131","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","EFNA1","2.549","18.105","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","PLAT","5.244","18.100","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","CSF2","3.334","17.997","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","CCL20","2.880","17.707","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","OLR1","2.442","17.667","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","CCL5","3.853","17.579","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","CXCL1","2.446","17.534","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","EFNA1","2.439","17.481","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","CCL5","2.881","17.449","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","TNFAIP3","2.410","17.436","True"
"Hvk","24h","","GSE54181","MicroArray","GPL10558","CCL5","3.450","17.388","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","CCL5","3.217","17.344","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","CXCL1","3.209","17.298","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","TNFAIP3","2.792","17.164","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","CSF2","2.414","17.145","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","ZP4","2.817","17.061","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","EFNA1","2.390","16.947","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","EFNA1","2.755","16.936","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","TNF","3.134","16.896","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","IL32","3.002","16.896","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","EFNA1","2.360","16.875","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","UBD","2.377","16.851","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","TNFAIP3","2.302","16.791","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","OLR1","2.250","16.416","True"
"Hfk16","24h","","GSE54181","MicroArray","GPL10558","CXCL10","3.451","16.400","True"
"Primary Blood Dendritic","12h","","GSE73542","MicroArray","HG-U133_Plus_2","VAT1L","4.863","16.326","False"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","IL36G","3.023","16.296","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","UBD","3.016","16.260","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","EFNA1","2.225","16.232","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","CXCL10","2.268","16.213","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","MMP3","-2.673","-16.190","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","SAA1","2.876","16.183","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","CXCL9","2.864","16.121","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","TNF","2.244","16.084","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","OLR1","2.254","16.009","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","CXCL10","2.843","16.001","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","UBD","2.591","15.697","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IL12B","4.491","15.504","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","EFNA1","2.139","15.478","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","BIRC3","2.744","15.442","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","EFNA1","2.844","15.330","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","MMP9","2.827","15.256","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","IL6","2.129","15.124","True"
"Hck18","24h","","GSE54181","MicroArray","GPL10558","CXCL9","2.105","14.892","True"
"Primary Blood Dendritic","6h","","GSE73542","MicroArray","HG-U133_Plus_2","PLAT","5.225","14.857","False"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","NFKBIA","2.077","14.852","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","TNFAIP3","2.083","14.797","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","CXCL2","2.064","14.662","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","CXCL1","2.038","14.568","True"
"Hvk","24h","","GSE54181","MicroArray","GPL10558","MMP9","2.882","14.524","True"
"Hfk16","24h","","GSE54181","MicroArray","GPL10558","IL32","3.041","14.453","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","TNF","1.972","14.389","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","F3","3.088","14.307","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","CSF2","1.967","14.098","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","TNFAIP3","3.013","13.963","True"
"Hvk","24h","","GSE54181","MicroArray","GPL10558","UBD","2.770","13.960","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","SERPINA3","2.286","13.850","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","CSF2","2.234","13.735","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","CCL5","1.935","13.723","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","CSF2","1.924","13.645","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","SOD2","2.409","13.560","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","TNFAIP2","1.851","13.505","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","EDN1","1.893","13.441","True"
"Immature Dendritic","24h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IL12B","5.249","13.418","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","BIRC3","2.465","13.305","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","BTG2","1.851","13.147","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","IL1A","2.331","13.119","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","NFKBIA","1.812","13.110","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IRF1","2.819","13.061","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","SOD2","2.855","13.027","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","G0S2","2.413","13.021","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","CXCL1","2.810","13.020","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","CSF2","1.808","12.924","True"
"Hfk16","24h","","GSE54181","MicroArray","GPL10558","CCL5","2.717","12.910","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","IL36G","1.815","12.866","True"
"Primary Blood Dendritic","6h","","GSE73542","MicroArray","HG-U133_Plus_2","FSTL3","4.523","12.862","False"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","CXCL2","1.776","12.849","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","IL7R","2.283","12.849","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","CCL5","1.784","12.786","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","SERPINA3","1.775","12.725","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","PTGS2","2.734","12.669","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","SOD2","2.119","12.583","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","IL36G","1.752","12.523","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","TNFSF9","2.693","12.481","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","CX3CL1","1.735","12.439","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","IL1B","1.747","12.408","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","EBI3","2.047","12.401","True"
"Primary Blood Dendritic","6h","","GSE73542","MicroArray","HG-U133_Plus_2","VAT1L","4.353","12.377","False"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","TNF","2.011","12.366","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","TNF","2.664","12.346","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","NFKBIA","1.737","12.340","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","CXCL2","1.738","12.323","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","SERPINA3","2.692","12.285","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","CCL20","2.685","12.252","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","CXCL2","2.270","12.238","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","PI3","1.713","12.168","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","NFKBIA","1.715","12.164","True"
"Hck18","24h","","GSE54181","MicroArray","GPL10558","CCL5","1.713","12.118","True"
"Hvk","24h","","GSE54181","MicroArray","GPL10558","SOD2","2.403","12.114","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","TNFAIP6","3.509","12.113","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","CXCL1","1.970","12.111","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","IL1B","1.659","12.105","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","IL6","1.654","12.065","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","OLR1","1.685","12.049","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","ZP4","2.023","12.013","True"
"Primary Blood Dendritic","12h","","GSE73542","MicroArray","HG-U133_Plus_2","CKB","3.572","11.990","False"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","OLR1","1.948","11.978","True"
"Hvk","24h","","GSE54181","MicroArray","GPL10558","ZP4","2.371","11.949","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IL1B","3.459","11.939","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","BCL2A1","2.567","11.896","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","SOD2","2.200","11.873","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","CX3CL1","1.668","11.828","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","BIRC3","2.584","11.788","True"
"Hvk","24h","","GSE54181","MicroArray","GPL10558","SERPINA3","2.329","11.738","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","KCNJ2","2.531","11.728","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","MMP9","1.970","11.695","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","CCL20","3.373","11.644","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","CSF2","2.159","11.640","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","CCL2","1.639","11.639","True"
"Hck18","24h","","GSE54181","MicroArray","GPL10558","CXCL10","1.643","11.625","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","HBEGF","1.635","11.594","True"
"Hck18","24h","","GSE54181","MicroArray","GPL10558","IL32","1.633","11.554","True"
"Primary B","1h","","GSE132835","RNASeq","","NR4A1","5.544","11.457","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","NEURL3","1.611","11.423","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","NFKBIA","1.540","11.234","True"
"Primary Blood Dendritic","6h","","GSE73542","MicroArray","HG-U133_Plus_2","CKB","3.929","11.173","False"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","GBP5","1.981","11.148","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","CXCL9","1.522","11.101","True"
"Immature Dendritic","24h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IDO1","4.340","11.095","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","TNFAIP6","2.382","11.038","True"
"Primary B","1h","","GSE132835","RNASeq","","FOSB","5.337","11.029","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","IL6","1.534","10.970","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","RARRES1","1.808","10.951","True"
"Immature Dendritic","24h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","EBI3","4.264","10.899","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","TNFAIP3","2.382","10.866","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","CXCL1","1.486","10.842","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","TNFAIP2","1.515","10.828","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","SOD2","1.484","10.823","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","ALDH1A3","1.785","10.812","True"
"Primary B","1h","","GSE132835","RNASeq","","NR4A2","5.231","10.810","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","ADM","1.519","10.769","True"
"Hck18","24h","","GSE54181","MicroArray","GPL10558","BIRC3","1.520","10.752","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IL1A","2.320","10.751","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","NFKBIA","1.991","10.735","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","HBB","1.500","10.724","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","BCL2A1","3.096","10.685","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","ADM","1.490","10.680","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","TNFAIP2","1.501","10.661","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","OASL","1.893","10.656","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","PLAU","1.460","10.652","True"
"Primary B","1h","","GSE132835","RNASeq","","TMEM88","5.153","10.649","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","ARL5B","2.289","10.607","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","BTG2","1.465","10.603","True"
"Primary B","1h","","GSE132835","RNASeq","","HES1","5.117","10.575","True"
"Hfk16","24h","","GSE54181","MicroArray","GPL10558","CXCL9","2.223","10.563","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","IL6","2.275","10.544","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","SOD2","1.736","10.517","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","IL1B","1.710","10.510","True"
"Primary B","1h","","GSE132835","RNASeq","","ICAM1","5.078","10.495","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","ICAM1","1.447","10.468","True"
"Hck18","24h","","GSE54181","MicroArray","GPL10558","CXCL11","1.477","10.446","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","DUSP2","2.249","10.423","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","TNFAIP3","1.928","10.406","True"
"Hck18","24h","","GSE54181","MicroArray","GPL10558","SOD2","1.465","10.367","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","NFKBIA","1.446","10.362","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","TNFAIP3","1.838","10.342","True"
"Primary B","1h","","GSE132835","RNASeq","","DUSP8","5.002","10.337","True"
"Primary B","1h","","GSE132835","RNASeq","","BCL2A1","4.984","10.300","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","IL36G","2.253","10.282","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","SERPINA3","1.416","10.246","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","IL1B","1.440","10.213","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","NINJ1","1.400","10.211","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","EBI3","1.715","10.184","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","SERPINA3","1.888","10.181","True"
"Hfk16","24h","","GSE54181","MicroArray","GPL10558","IL1A","2.139","10.166","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","ELOVL7","2.943","10.158","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","NFKBIA","1.651","10.151","True"
"Primary B","1h","","GSE132835","RNASeq","","DUSP2","4.884","10.094","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","SERPINA3","1.699","10.088","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","CXCL10","1.640","10.085","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","SERPINB2","1.419","10.075","True"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","HBEGF","1.399","10.026","True"
"Primary Blood Dendritic","6h","","GSE73542","MicroArray","HG-U133_Plus_2","CD82","3.524","10.021","False"
"Hfk1","2h","","GSE54181","MicroArray","GPL10558","BIRC3","1.397","10.012","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","KYNU","2.182","9.955","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","CXCL3","2.145","9.942","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","TNFAIP2","1.840","9.918","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","ICAM1","1.396","9.916","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","TNFAIP2","1.613","9.914","True"
"Naïve B Cells Purified From Peripheral Blood","","","GSE85543","MicroArray","HT_HG-U133_Plus_PM","TRAF1","2.442","9.893","False"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","BIRC3","1.633","9.889","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","CXCL9","1.827","9.860","True"
"Primary Blood Dendritic","12h","","GSE73542","MicroArray","HG-U133_Plus_2","ZFPM2","2.935","9.852","False"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","CX3CL1","1.826","9.845","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","NINJ1","1.383","9.805","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","BIRC3","1.353","9.789","True"
"Primary Blood Dendritic","12h","","GSE73542","MicroArray","HG-U133_Plus_2","RASGRP1","2.914","9.783","False"
"Primary B","1h","","GSE132835","RNASeq","","KLF2","-4.730","-9.775","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","IL32","1.610","9.754","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","CD83","1.374","9.741","True"
"Immature Dendritic","24h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","MMP10","3.792","9.695","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","NFKBIE","1.366","9.684","True"
"Primary Blood Dendritic","6h","","GSE73542","MicroArray","HG-U133_Plus_2","RAB38","3.391","9.643","False"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","DUSP1","1.788","9.637","True"
"Immature Dendritic","24h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","CCL5","3.757","9.603","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","SAA1","1.779","9.600","True"
"Hfk16","24h","","GSE54181","MicroArray","GPL10558","TNFAIP3","2.018","9.591","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","LAMC2","1.702","9.580","True"
"Primary Blood Dendritic","12h","","GSE73542","MicroArray","HG-U133_Plus_2","MRC1","-2.849","-9.564","False"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","NEURL3","1.767","9.527","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","KYNU","1.604","9.524","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","PTX3","2.051","9.504","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","IL1B","1.312","9.494","True"
"Primary Blood Dendritic","12h","","GSE73542","MicroArray","HG-U133_Plus_2","SLC6A12","2.817","9.456","False"
"Primary B","1h","","GSE132835","RNASeq","","NR4A3","4.565","9.434","True"
"Hck","24h","","GSE54181","MicroArray","GPL10558","ALDH1A3","1.586","9.415","True"
"Immature Dendritic","1h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","ICAM1","2.028","9.398","True"
"Hfk2","24h","","GSE54181","MicroArray","GPL10558","CXCL8","2.059","9.393","True"
"Hvk18","24h","","GSE54181","MicroArray","GPL10558","PI3","1.740","9.391","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","SERPINA3","1.324","9.390","True"
"Primary B","1h","","GSE132835","RNASeq","","CD83","4.522","9.346","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","ZC3H12A","1.318","9.344","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","CFB","1.280","9.339","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","IL1A","1.313","9.313","True"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","IGFL1","1.274","9.297","True"
"Primary Blood Dendritic","6h","","GSE73542","MicroArray","HG-U133_Plus_2","CCL20","3.265","9.283","False"
"Hfk16","24h","","GSE54181","MicroArray","GPL10558","SOD2","1.951","9.272","True"
"Hck18","2h","","GSE54181","MicroArray","GPL10558","PLAU","1.295","9.261","True"
"Hfk2","2h","","GSE54181","MicroArray","GPL10558","TNFAIP2","1.273","9.214","True"
"Hvk16","2h","","GSE54181","MicroArray","GPL10558","G0S2","1.498","9.212","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","KCNJ2","2.667","9.205","True"
"Primary B","1h","","GSE132835","RNASeq","","SGK1","4.449","9.194","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","HBB","-1.295","-9.181","True"
"Immature Dendritic","3h","","GSE85544","MicroArray","HT_HG-U133_Plus_PM","G0S2","2.659","9.179","True"
"Primary B","1h","","GSE132835","RNASeq","","TNFAIP3","4.435","9.165","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","RSAD2","1.624","9.139","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","S100A8","1.623","9.134","True"
"Hvk18","2h","","GSE54181","MicroArray","GPL10558","UBD","1.284","9.123","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","HBB","1.506","9.121","True"
"Primary Blood Dendritic","6h","","GSE73542","MicroArray","HG-U133_Plus_2","OXTR","3.199","9.097","False"
"Hfk16","2h","","GSE54181","MicroArray","GPL10558","BDKRB1","1.242","9.064","True"
"Hvk16","24h","","GSE54181","MicroArray","GPL10558","IL1B","1.608","9.051","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","HBEGF","1.678","9.048","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","CD83","1.678","9.045","True"
"Hvk","2h","","GSE54181","MicroArray","GPL10558","NKX3-1","1.677","9.040","True"
"Naïve B Cells Purified From Peripheral Blood","","","GSE85543","MicroArray","HT_HG-U133_Plus_PM","C16orf54","-2.227","-9.025","False"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","TXNIP","-1.490","-9.024","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","DUSP1","1.269","9.001","True"
"Hfk1","24h","","GSE54181","MicroArray","GPL10558","CXCL14","-1.483","-8.984","True"
"Hck","2h","","GSE54181","MicroArray","GPL10558","EDN1","1.266","8.978","True"
